uniqid_huc10,chlor_high1992_huc10,chlor_high1997_huc10,chlor_high2002_huc10,chlor_high2007_huc10,chlor_high2012_huc10,chlor_low1992_huc10,chlor_low1997_huc10,chlor_low2002_huc10,chlor_low2007_huc10,chlor_low2012_huc10
6476,0.0002,0.0008,0.0011,0.0001,0.0021,0.0001,0.0000,0.0008,0.0001,0.0008
6477,0.0004,0.0001,0.0109,0.0016,0.0067,0.0003,0.0001,0.0109,0.0000,0.0000
6478,0.0000,0.0001,0.0012,0.0019,0.0028,0.0000,0.0000,0.0012,0.0000,0.0022
6479,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6480,0.0002,0.0000,0.0000,0.0000,0.0001,0.0002,0.0000,0.0000,0.0000,0.0000
6481,0.0002,0.0001,0.0003,0.0001,0.0002,0.0002,0.0001,0.0003,0.0000,0.0000
6482,0.0137,0.0036,0.0066,0.0022,0.0049,0.0137,0.0036,0.0066,0.0022,0.0049
6483,8.9322,6.8639,5.3840,6.8020,4.2017,8.9322,6.8639,5.3840,6.8020,4.2017
6484,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6485,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6486,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6487,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6488,0.0002,0.0010,0.0018,0.0002,0.0036,0.0001,0.0000,0.0012,0.0002,0.0013
6489,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6490,0.0000,0.0003,0.0002,0.0001,0.0002,0.0000,0.0000,0.0002,0.0001,0.0000
6491,0.5317,1.3266,0.6587,1.5812,0.5003,0.2444,0.8551,0.0077,0.0463,0.4029
6492,0.0000,0.0004,0.0020,0.0006,0.0010,0.0000,0.0000,0.0020,0.0006,0.0000
6493,0.0012,0.0001,0.0052,0.0012,0.0030,0.0005,0.0001,0.0052,0.0000,0.0000
6494,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6495,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6496,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6497,0.0075,0.0048,0.0137,0.0160,0.0065,0.0075,0.0048,0.0137,0.0160,0.0065
6498,0.0394,0.7835,0.1906,0.3182,0.0933,0.0094,0.7136,0.0224,0.0087,0.0114
6499,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6501,0.0084,0.0023,0.0430,0.0060,0.0109,0.0084,0.0023,0.0430,0.0000,0.0000
6502,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6503,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6504,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6505,0.0012,0.0000,0.0000,0.0000,0.0000,0.0012,0.0000,0.0000,0.0000,0.0000
6506,0.0000,0.0001,0.0029,0.0003,0.0005,0.0000,0.0000,0.0029,0.0003,0.0000
6507,0.0558,1.6558,0.3785,0.6297,0.6367,0.0006,0.8649,0.3783,0.3161,0.6412
6508,2.8400,2.3301,2.3755,3.3851,2.6682,2.8400,2.3301,2.3755,3.3851,2.6682
6509,0.0060,0.0112,0.0144,0.0450,0.0492,0.0029,0.0000,0.0000,0.0000,0.0492
6510,0.0011,0.0021,0.0015,0.0048,0.0053,0.0005,0.0000,0.0000,0.0000,0.0053
6511,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6512,0.0184,0.0451,0.0297,0.0390,0.0618,0.0184,0.0451,0.0297,0.0390,0.0618
6513,0.0067,0.0225,0.0225,0.0048,0.0172,0.0009,0.0000,0.0148,0.0020,0.0177
6514,0.3779,1.0956,0.7134,0.7547,1.2757,0.2131,0.4021,0.5743,0.7282,0.6917
6515,0.0001,0.0005,0.0002,0.0001,0.0000,0.0000,0.0000,0.0002,0.0001,0.0000
6516,0.0562,0.3662,0.0030,0.4196,0.0639,0.0562,0.3662,0.0006,0.0017,0.0607
6517,0.0006,0.0020,0.0101,0.0044,0.0035,0.0005,0.0000,0.0001,0.0001,0.0035
6518,0.1687,0.0790,0.0505,0.0462,0.0106,0.0465,0.0013,0.0099,0.0177,0.0106
6519,0.0050,0.0122,0.0098,0.0128,0.0240,0.0050,0.0122,0.0098,0.0128,0.0240
6520,0.0007,0.0006,0.0010,0.0008,0.0004,0.0002,0.0001,0.0003,0.0003,0.0004
6521,0.0001,0.0000,0.0001,0.0000,0.0002,0.0001,0.0000,0.0001,0.0000,0.0000
6522,0.0464,0.0126,0.0932,0.0145,0.0442,0.0464,0.0126,0.0932,0.0010,0.0015
6523,0.0558,0.0995,0.0442,0.0115,0.3275,0.0558,0.0995,0.0442,0.0115,0.3274
6524,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6525,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6526,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6527,0.0075,0.0020,0.0145,0.0022,0.0072,0.0075,0.0020,0.0145,0.0002,0.0003
6528,2.5953,2.6975,3.0091,7.5348,4.2166,2.5953,2.6975,3.0091,7.5348,4.2166
6529,0.0045,0.0383,0.0068,0.0061,0.0032,0.0002,0.0007,0.0067,0.0006,0.0033
6530,0.0050,0.0014,0.0059,0.0012,0.0029,0.0046,0.0014,0.0059,0.0000,0.0001
6531,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6532,0.1305,0.4318,0.3339,0.0506,0.3090,0.0109,0.0228,0.3082,0.0506,0.3185
6533,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6534,0.2369,0.0630,0.1225,0.0411,0.0839,0.2369,0.0630,0.1225,0.0411,0.0839
6535,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6536,0.0000,0.0000,0.0005,0.0001,0.0002,0.0000,0.0000,0.0005,0.0001,0.0000
6537,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6538,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6539,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6540,0.0132,0.0089,0.0025,0.0127,0.0004,0.0132,0.0089,0.0025,0.0127,0.0004
6541,0.0035,0.0276,0.0146,0.0042,0.0151,0.0000,0.0002,0.0146,0.0042,0.0038
6542,0.0039,0.0325,0.0355,0.0207,0.0058,0.0017,0.0001,0.0354,0.0004,0.0058
6543,0.0000,0.0000,0.0003,0.0000,0.0001,0.0000,0.0000,0.0003,0.0000,0.0000
6544,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6545,0.0001,0.0017,0.0003,0.0006,0.0004,0.0000,0.0001,0.0003,0.0000,0.0004
6546,0.0166,0.0157,0.0050,0.0055,0.0058,0.0166,0.0157,0.0050,0.0055,0.0058
6547,0.0270,0.1575,0.1183,0.0176,0.1450,0.0012,0.0022,0.1133,0.0176,0.1484
6548,0.1728,0.0354,0.0424,0.0096,0.4732,0.0098,0.0354,0.0208,0.0096,0.4727
6549,0.1880,0.1508,0.1450,0.1244,0.0361,0.0559,0.0516,0.0383,0.0597,0.0361
6550,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6551,0.0166,0.0078,0.0072,0.0066,0.0017,0.0046,0.0001,0.0014,0.0025,0.0017
6552,0.0145,0.0043,0.0073,0.0070,0.0137,0.0097,0.0024,0.0047,0.0016,0.0137
6553,0.0101,0.0187,0.0178,0.0559,0.0680,0.0048,0.0000,0.0000,0.0000,0.0680
6554,0.0014,0.0019,0.0012,0.0014,0.0000,0.0014,0.0019,0.0012,0.0014,0.0000
6555,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6556,0.1300,0.7573,0.5520,0.0819,0.6742,0.0057,0.0105,0.5287,0.0819,0.6898
6557,0.0290,0.0183,0.0406,0.0474,0.0195,0.0290,0.0183,0.0406,0.0474,0.0195
6558,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6559,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6560,0.0028,0.0322,0.0059,0.0139,0.0040,0.0000,0.0000,0.0059,0.0000,0.0041
6561,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6562,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6563,0.0037,0.0050,0.0060,0.0074,0.0073,0.0037,0.0050,0.0060,0.0074,0.0073
6564,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6565,0.0012,0.0015,0.0018,0.0029,0.0010,0.0012,0.0015,0.0018,0.0029,0.0010
6566,0.0112,0.1039,0.0637,0.0180,0.0315,0.0003,0.0003,0.0637,0.0180,0.0002
6567,0.0669,0.1635,0.1182,0.1552,0.2346,0.0669,0.1635,0.1182,0.1552,0.2346
6568,0.0009,0.0063,0.0052,0.0163,0.0321,0.0007,0.0063,0.0002,0.0000,0.0315
6569,0.0599,0.0439,0.0435,0.0537,0.0468,0.0599,0.0439,0.0435,0.0537,0.0468
6570,0.0001,0.0015,0.0005,0.0016,0.0004,0.0000,0.0000,0.0005,0.0000,0.0005
6571,0.0000,0.0000,0.0003,0.0000,0.0003,0.0000,0.0000,0.0003,0.0000,0.0003
6572,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6573,0.1006,0.7075,0.4130,0.7765,2.6399,0.0734,0.7075,0.0130,0.0024,2.5896
6574,0.2091,0.2137,0.0993,0.5615,0.2625,0.2091,0.2137,0.0993,0.5615,0.2625
6575,0.0107,0.0100,0.1535,0.7299,0.0874,0.0107,0.0100,0.1535,0.7299,0.0874
6576,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6577,2.6904,2.0923,1.8183,2.2853,1.4527,2.6904,2.0923,1.8183,2.2853,1.4527
6578,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6579,9.9695,42.0947,14.7154,15.4474,13.1350,9.9695,42.0947,14.7154,15.4474,13.1350
6580,0.4351,0.3192,0.3071,0.3788,0.3192,0.4351,0.3192,0.3071,0.3788,0.3192
6581,0.0011,0.0039,0.0126,0.0100,0.0093,0.0010,0.0001,0.0001,0.0100,0.0094
6582,0.0171,0.0365,0.0041,0.0000,0.1037,0.0171,0.0365,0.0041,0.0000,0.1036
6583,0.0055,0.0062,0.0081,0.0056,0.0030,0.0020,0.0006,0.0016,0.0016,0.0030
6584,0.0000,0.0000,0.0003,0.0000,0.0001,0.0000,0.0000,0.0003,0.0000,0.0000
6585,0.0053,0.0181,0.0146,0.0018,0.0132,0.0000,0.0000,0.0135,0.0018,0.0136
6586,0.0015,0.0049,0.0017,0.0016,0.0013,0.0015,0.0049,0.0017,0.0016,0.0013
6587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6588,0.0359,1.0586,0.2485,0.4152,0.4076,0.0004,0.5520,0.2484,0.2066,0.4106
6589,0.0019,0.0165,0.0387,0.0106,0.0306,0.0002,0.0001,0.0387,0.0103,0.0002
6590,0.0472,0.0489,0.0352,0.0644,0.0268,0.0472,0.0489,0.0352,0.0644,0.0268
6591,0.0000,0.0001,0.0005,0.0002,0.0002,0.0000,0.0000,0.0000,0.0000,0.0002
6592,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6593,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6594,0.0208,0.0057,0.0863,0.0120,0.0291,0.0208,0.0057,0.0863,0.0000,0.0000
6595,0.0189,0.4040,0.0705,0.2321,0.0609,0.0000,0.0005,0.0701,0.0002,0.0664
6596,0.2685,0.0947,0.1320,0.2700,0.3035,0.0387,0.0009,0.0014,0.0011,0.3035
6597,0.0062,0.0226,0.0186,0.0134,0.0133,0.0043,0.0016,0.0005,0.0134,0.0137
6598,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6599,0.0067,0.0018,0.0034,0.0011,0.0025,0.0067,0.0018,0.0034,0.0011,0.0025
6600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6601,1.1363,1.2286,0.5733,0.0690,2.6684,0.0827,1.2273,0.2095,0.0683,2.6356
6602,0.0043,0.0370,0.0052,0.0046,0.0023,0.0002,0.0007,0.0051,0.0005,0.0023
6603,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6604,0.0015,0.0004,0.0038,0.0006,0.0018,0.0015,0.0004,0.0038,0.0000,0.0001
6605,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6606,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6607,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6608,0.0397,0.1471,0.1961,0.1565,0.1476,0.0369,0.0034,0.0010,0.1565,0.1498
6609,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6610,0.0000,0.0000,0.0002,0.0002,0.0003,0.0000,0.0000,0.0002,0.0002,0.0003
6611,0.0025,0.0114,0.0092,0.0013,0.0079,0.0000,0.0000,0.0086,0.0013,0.0082
6612,0.0001,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
6613,0.0027,0.0250,0.0149,0.0042,0.0075,0.0001,0.0001,0.0149,0.0042,0.0000
6614,0.0451,0.3170,0.1927,0.3624,1.2453,0.0329,0.3170,0.0061,0.0011,1.2216
6615,0.0032,0.0091,0.1179,0.0218,0.0487,0.0032,0.0091,0.1179,0.0218,0.0487
6616,0.0266,0.0785,0.0723,0.0912,0.0776,0.0248,0.0007,0.0001,0.0912,0.0777
6617,0.0000,0.0001,0.0001,0.0000,0.0001,0.0000,0.0000,0.0001,0.0000,0.0000
6618,0.0002,0.0001,0.0003,0.0001,0.0001,0.0002,0.0001,0.0003,0.0000,0.0000
6619,0.0001,0.0018,0.0045,0.0076,0.0022,0.0000,0.0017,0.0004,0.0002,0.0002
6620,5.6897,5.9576,6.8955,17.0402,9.4626,5.6897,5.9576,6.8955,17.0402,9.4626
6621,0.0541,0.2725,0.2581,0.0265,0.2078,0.0019,0.0057,0.2337,0.0265,0.2158
6622,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6623,0.0014,0.0041,0.0031,0.0042,0.0045,0.0013,0.0000,0.0000,0.0042,0.0045
6624,0.0114,0.0209,0.0196,0.0179,0.0113,0.0105,0.0007,0.0066,0.0179,0.0113
6625,0.1499,0.3306,0.1432,0.1298,0.1729,0.1108,0.2351,0.1294,0.1298,0.1769
6626,0.0530,0.2989,0.0024,0.5142,0.0883,0.0431,0.2989,0.0000,0.0000,0.0661
6627,2.9646,3.4789,2.7150,2.2604,0.9872,2.9646,3.4789,2.7150,2.2604,0.9872
6628,2.4583,2.0079,1.5551,1.7236,0.6277,2.4583,2.0079,1.5551,1.7236,0.6277
6629,0.0002,0.0006,0.0013,0.0025,0.0042,0.0001,0.0002,0.0006,0.0005,0.0042
6630,0.0000,0.0002,0.0001,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000
6631,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6632,0.0031,0.0057,0.0054,0.0170,0.0186,0.0015,0.0000,0.0000,0.0000,0.0186
6633,0.0001,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
6634,0.0005,0.0009,0.0007,0.0009,0.0005,0.0005,0.0009,0.0007,0.0009,0.0005
6635,0.0001,0.0004,0.0003,0.0000,0.0007,0.0000,0.0000,0.0002,0.0000,0.0003
6636,0.0034,0.0395,0.0116,0.0274,0.0097,0.0000,0.0000,0.0116,0.0000,0.0100
6637,0.0037,0.0318,0.0053,0.0043,0.0024,0.0002,0.0006,0.0053,0.0005,0.0024
6638,0.0076,0.0507,0.0075,0.0534,0.0542,0.0072,0.0507,0.0002,0.0000,0.0529
6639,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6640,0.0064,0.0040,0.0118,0.0138,0.0060,0.0064,0.0040,0.0118,0.0138,0.0060
6641,0.0048,0.0000,0.0000,0.0000,0.0000,0.0048,0.0000,0.0000,0.0000,0.0000
6642,0.0270,0.0074,0.1281,0.0179,0.0490,0.0270,0.0074,0.1281,0.0000,0.0000
6643,0.4730,0.3400,0.5186,0.6324,0.4899,0.4730,0.3400,0.5186,0.6324,0.4899
6644,0.0000,0.0006,0.0044,0.0004,0.0013,0.0000,0.0000,0.0044,0.0004,0.0000
6645,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6646,0.0033,0.0009,0.0017,0.0006,0.0006,0.0033,0.0009,0.0017,0.0006,0.0006
6647,0.0075,0.0882,0.0139,0.0329,0.0094,0.0000,0.0000,0.0139,0.0000,0.0097
6648,0.0000,0.0001,0.0001,0.0000,0.0001,0.0000,0.0000,0.0001,0.0000,0.0002
6649,0.0554,0.0477,0.0988,0.0025,0.0000,0.0554,0.0477,0.0988,0.0025,0.0000
6650,0.2695,0.9606,0.4539,0.8655,0.0675,0.2695,0.9606,0.4539,0.8655,0.0675
6651,0.0001,0.0038,0.0014,0.0023,0.0023,0.0000,0.0020,0.0014,0.0012,0.0023
6652,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6653,0.0166,0.0046,0.0809,0.0113,0.0249,0.0166,0.0046,0.0809,0.0000,0.0000
6654,0.0000,0.0000,0.0000,0.0001,0.0004,0.0000,0.0000,0.0000,0.0000,0.0004
6655,0.0002,0.0001,0.0000,0.0001,0.0001,0.0002,0.0001,0.0000,0.0001,0.0001
6656,0.4621,0.4404,0.5044,0.3954,0.2133,0.1509,0.0554,0.1357,0.1344,0.2133
6657,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6658,0.3723,0.8213,0.3101,0.2811,0.3660,0.2753,0.5840,0.2804,0.2811,0.3745
6659,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6660,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6661,3.6325,3.8256,4.6419,11.3635,6.4346,3.6325,3.8256,4.6419,11.3635,6.4346
6662,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6663,1.7681,1.6630,1.7561,1.9376,2.0346,1.7681,1.6630,1.7561,1.9376,2.0346
6664,0.0000,0.0001,0.0003,0.0006,0.0001,0.0000,0.0001,0.0000,0.0000,0.0000
6665,0.0005,0.0024,0.0085,0.0055,0.0059,0.0003,0.0000,0.0044,0.0046,0.0060
6666,0.0001,0.0003,0.0041,0.0036,0.0045,0.0000,0.0001,0.0034,0.0029,0.0046
6667,0.0087,0.0453,0.0338,0.0046,0.0563,0.0034,0.0013,0.0238,0.0034,0.0210
6668,0.0085,0.0993,0.0183,0.0432,0.0108,0.0000,0.0000,0.0182,0.0000,0.0112
6669,0.0196,0.0480,0.0315,0.0414,0.0667,0.0196,0.0480,0.0315,0.0414,0.0667
6670,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6671,0.0223,0.0232,0.0431,0.1129,0.0705,0.0223,0.0232,0.0431,0.1129,0.0705
6672,0.0138,0.0038,0.0266,0.0041,0.0167,0.0138,0.0038,0.0266,0.0003,0.0006
6673,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6674,0.0808,0.1851,0.1185,0.2391,0.2449,0.0247,0.0241,0.0296,0.0465,0.2455
6675,0.0256,0.3909,0.4275,0.2637,0.0492,0.0247,0.0003,0.4275,0.0006,0.0492
6676,1.7305,3.8170,1.5318,1.3888,1.8659,1.2794,2.7143,1.3850,1.3888,1.9091
6677,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6678,0.0102,0.0181,0.0129,0.0064,0.0058,0.0032,0.0066,0.0095,0.0039,0.0048
6679,0.0049,0.0013,0.0290,0.0040,0.0129,0.0049,0.0013,0.0290,0.0000,0.0000
6680,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6681,0.0168,0.1441,0.0181,0.0160,0.0073,0.0007,0.0025,0.0178,0.0016,0.0074
6682,5.1477,4.6851,4.7952,6.1612,5.4262,5.1477,4.6851,4.7952,6.1612,5.4262
6683,0.0014,0.0305,0.0086,0.0147,0.0042,0.0003,0.0279,0.0009,0.0003,0.0004
6684,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6685,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6686,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6687,0.0001,0.0000,0.0004,0.0008,0.0010,0.0000,0.0000,0.0000,0.0000,0.0010
6688,0.0781,0.3607,0.5708,0.0482,0.3739,0.0432,0.0044,0.4789,0.0119,0.1648
6689,0.0010,0.0041,0.0029,0.0030,0.0026,0.0010,0.0041,0.0029,0.0030,0.0026
6690,0.0107,0.0038,0.0070,0.0144,0.0164,0.0015,0.0000,0.0001,0.0001,0.0164
6691,0.0124,0.0449,0.1246,0.0939,0.0570,0.0059,0.0314,0.0487,0.0659,0.0570
6692,0.0006,0.0006,0.0006,0.0000,0.0000,0.0006,0.0006,0.0006,0.0000,0.0000
6693,0.0011,0.0050,0.0162,0.0013,0.0087,0.0007,0.0000,0.0139,0.0002,0.0041
6694,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6695,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6696,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6697,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6698,0.0144,0.0124,0.0233,0.0006,0.0000,0.0144,0.0124,0.0233,0.0006,0.0000
6699,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6700,0.0006,0.0050,0.0036,0.0032,0.0016,0.0000,0.0001,0.0035,0.0003,0.0016
6701,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6702,0.0168,0.1030,0.1366,0.0607,0.0110,0.0053,0.0000,0.1364,0.0000,0.0110
6703,0.0003,0.0012,0.0011,0.0001,0.0008,0.0001,0.0001,0.0009,0.0001,0.0004
6704,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6705,0.0027,0.0123,0.0243,0.0019,0.0124,0.0016,0.0001,0.0207,0.0003,0.0058
6706,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6707,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6708,0.0646,0.0474,0.0494,0.0609,0.0565,0.0646,0.0474,0.0494,0.0609,0.0565
6709,0.0279,0.0029,0.0290,0.0070,0.0229,0.0123,0.0029,0.0290,0.0000,0.0000
6710,0.0005,0.0016,0.0014,0.0010,0.0012,0.0004,0.0002,0.0000,0.0010,0.0012
6711,0.0015,0.0133,0.0030,0.0027,0.0011,0.0001,0.0002,0.0030,0.0003,0.0011
6712,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6713,0.0000,0.0002,0.0001,0.0003,0.0001,0.0000,0.0000,0.0001,0.0000,0.0001
6714,0.0433,0.1948,0.1992,0.1733,0.2324,0.0067,0.0869,0.1622,0.1418,0.2368
6715,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6716,0.9590,0.9003,0.4179,1.5403,0.9301,0.9590,0.9003,0.4179,1.5403,0.9301
6717,0.0004,0.0001,0.0005,0.0001,0.0008,0.0004,0.0001,0.0005,0.0000,0.0000
6718,0.0121,0.0034,0.0145,0.0029,0.0068,0.0113,0.0034,0.0145,0.0000,0.0003
6719,4.4840,12.5265,5.0797,6.2124,3.8609,4.4840,12.5265,5.0797,6.2124,3.8609
6720,0.0100,0.0348,0.0290,0.0035,0.0275,0.0000,0.0000,0.0268,0.0035,0.0284
6721,0.0012,0.0033,0.0422,0.0078,0.0163,0.0012,0.0033,0.0422,0.0078,0.0163
6722,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6723,0.0601,0.0722,0.0849,0.0286,0.9875,0.0123,0.0722,0.0835,0.0286,0.9853
6724,0.7791,0.5715,0.5660,0.6984,0.6072,0.7791,0.5715,0.5660,0.6984,0.6072
6725,0.0000,0.0004,0.0003,0.0006,0.0002,0.0000,0.0000,0.0003,0.0000,0.0002
6726,0.5349,0.2505,0.1424,0.1302,0.0288,0.1474,0.0043,0.0282,0.0500,0.0288
6727,0.0015,0.0135,0.0066,0.0019,0.0006,0.0000,0.0000,0.0066,0.0019,0.0000
6728,0.0300,0.1110,0.1713,0.1367,0.1163,0.0278,0.0026,0.0009,0.1367,0.1181
6729,0.0002,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000
6730,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6731,0.0001,0.0008,0.0011,0.0010,0.0005,0.0000,0.0000,0.0011,0.0001,0.0005
6732,0.0000,0.0004,0.0004,0.0001,0.0002,0.0000,0.0000,0.0004,0.0001,0.0000
6733,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6734,0.1170,0.0311,0.0599,0.0201,0.0408,0.1170,0.0311,0.0599,0.0201,0.0408
6735,0.5847,0.4289,0.4215,0.5200,0.4444,0.5847,0.4289,0.4215,0.5200,0.4444
6736,0.2632,0.0748,0.0388,0.0559,0.0102,0.2632,0.0748,0.0388,0.0559,0.0102
