uniqid_huc10,meto_high1992_huc10,meto_high1997_huc10,meto_high2002_huc10,meto_high2007_huc10,meto_high2012_huc10,meto_low1992_huc10,meto_low1997_huc10,meto_low2002_huc10,meto_low2007_huc10,meto_low2012_huc10
6577,0.8560,1.1593,0.4542,0.8867,1.1168,0.8560,1.1593,0.4542,0.8867,1.1168
6578,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6579,0.0717,0.4229,7.2807,7.2264,6.7101,0.0717,0.4229,7.2807,7.2264,6.7101
6580,0.0476,0.0259,0.0006,0.0035,0.0021,0.0476,0.0259,0.0006,0.0035,0.0021
6581,0.0006,0.0047,0.0005,0.0011,0.0050,0.0006,0.0003,0.0005,0.0012,0.0050
6582,0.0828,0.0000,0.0000,0.0000,0.0034,0.0828,0.0000,0.0000,0.0000,0.0030
6583,0.0030,0.0036,0.0009,0.0022,0.0085,0.0000,0.0006,0.0002,0.0022,0.0085
6584,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6585,0.0013,0.0030,0.0013,0.0053,0.0144,0.0000,0.0013,0.0013,0.0053,0.0144
6586,0.0007,0.0013,0.0005,0.0012,0.0030,0.0007,0.0013,0.0005,0.0012,0.0030
6587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6588,0.0065,0.0076,0.0523,0.0217,0.1673,0.0065,0.0057,0.0430,0.0217,0.1673
6589,0.0002,0.0000,0.0000,0.0000,0.0063,0.0000,0.0000,0.0000,0.0000,0.0063
6590,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6591,0.0001,0.0000,0.0000,0.0000,0.0003,0.0000,0.0000,0.0000,0.0000,0.0003
6592,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6593,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6594,0.0247,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6595,0.0005,0.0004,0.0021,0.0006,0.1930,0.0005,0.0004,0.0001,0.0006,0.1930
6596,0.0280,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000,0.0002
6597,0.0033,0.0247,0.0009,0.0022,0.0131,0.0023,0.0259,0.0001,0.0022,0.0131
6598,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6599,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6601,1.1401,4.0552,5.5418,1.4001,3.1037,0.7717,1.2131,4.4931,0.5832,0.7502
6602,0.0000,0.0000,0.0000,0.0000,0.0017,0.0000,0.0000,0.0000,0.0000,0.0017
6603,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6604,0.0018,0.0000,0.0000,0.0000,0.0009,0.0000,0.0000,0.0000,0.0000,0.0009
6605,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6606,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6607,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6608,0.0220,0.1743,0.0084,0.0175,0.0799,0.0222,0.0130,0.0075,0.0180,0.0799
6609,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6610,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6611,0.0017,0.0381,0.0010,0.0027,0.0123,0.0000,0.0353,0.0010,0.0027,0.0123
6612,0.0042,0.0017,0.0011,0.0000,0.0000,0.0042,0.0017,0.0011,0.0000,0.0000
6613,0.0000,0.0000,0.0000,0.0000,0.0014,0.0000,0.0000,0.0000,0.0000,0.0014
6614,0.4121,1.8237,2.8044,0.5497,0.5211,0.3421,0.0108,0.0474,0.5267,0.5213
6615,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6616,0.0027,0.0320,0.0029,0.0064,0.0023,0.0027,0.0029,0.0020,0.0064,0.0023
6617,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6618,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6619,0.0001,0.0001,0.0002,0.0000,0.0002,0.0000,0.0001,0.0000,0.0000,0.0002
6620,3.3221,4.4533,6.1220,1.6802,1.7373,3.3221,4.4533,6.1220,1.6802,1.7373
6621,0.0617,0.1187,0.0302,0.0498,0.2776,0.0001,0.0149,0.0302,0.0498,0.2776
6622,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6623,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0001
6624,0.0048,0.1300,0.0146,0.0116,0.0009,0.0049,0.0017,0.0144,0.0125,0.0009
6625,0.0439,0.0952,0.0163,0.0384,0.1399,0.0002,0.0195,0.0163,0.0384,0.1399
6626,0.0971,0.0556,0.0712,0.0216,0.1810,0.0119,0.0118,0.0108,0.0127,0.1810
6627,0.6818,1.2673,1.9632,5.4762,6.5757,0.6818,1.2673,1.9632,5.4762,6.5757
6628,0.0375,0.0654,0.1717,0.1166,0.1084,0.0375,0.0654,0.1717,0.1166,0.1084
6629,0.0005,0.0003,0.0006,0.0003,0.0022,0.0000,0.0002,0.0004,0.0003,0.0021
6630,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6631,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6632,0.0025,0.0001,0.0000,0.0000,0.0006,0.0000,0.0000,0.0000,0.0000,0.0006
6633,0.0034,0.0014,0.0008,0.0000,0.0000,0.0034,0.0014,0.0008,0.0000,0.0000
6634,0.0029,0.0002,0.0002,0.0004,0.0011,0.0029,0.0002,0.0002,0.0004,0.0011
6635,0.0004,0.0004,0.0018,0.0007,0.0005,0.0003,0.0002,0.0018,0.0007,0.0005
6636,0.0068,0.0129,0.0412,0.0498,0.0217,0.0068,0.0129,0.0412,0.0498,0.0217
6637,0.0000,0.0000,0.0000,0.0000,0.0016,0.0000,0.0000,0.0000,0.0000,0.0016
6638,0.0339,0.1165,0.1876,0.0346,0.0384,0.0187,0.0004,0.0018,0.0338,0.0384
6639,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6640,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6641,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6642,0.0320,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6643,0.0443,0.0241,0.0007,0.0046,0.0028,0.0443,0.0241,0.0007,0.0046,0.0028
6644,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6645,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6646,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6647,0.0152,0.0289,0.0494,0.0598,0.0210,0.0152,0.0289,0.0494,0.0598,0.0210
6648,0.0000,0.0004,0.0000,0.0000,0.0002,0.0000,0.0004,0.0000,0.0000,0.0002
6649,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6650,0.0000,0.0000,0.0003,0.0000,0.0000,0.0000,0.0000,0.0003,0.0000,0.0000
6651,0.0000,0.0000,0.0003,0.0001,0.0009,0.0000,0.0000,0.0002,0.0001,0.0009
6652,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6653,0.0197,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6654,0.0000,0.0000,0.0001,0.0001,0.0001,0.0000,0.0000,0.0001,0.0001,0.0001
6655,0.0089,0.0036,0.0022,0.0000,0.0000,0.0089,0.0036,0.0022,0.0000,0.0000
6656,0.2107,0.3178,0.0694,0.1735,0.6524,0.0002,0.0515,0.0167,0.1735,0.6524
6657,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6658,0.1092,0.2365,0.0353,0.0831,0.2960,0.0006,0.0484,0.0353,0.0831,0.2960
6659,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6660,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6661,2.1088,2.8475,3.9144,0.7203,0.8584,2.1088,2.8475,3.9144,0.7203,0.8584
6662,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6663,0.0514,0.0129,0.0529,0.0143,0.1004,0.0514,0.0129,0.0529,0.0143,0.1004
6664,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6665,0.0003,0.0006,0.0004,0.0007,0.0040,0.0001,0.0002,0.0004,0.0007,0.0040
6666,0.0003,0.0002,0.0033,0.0016,0.0070,0.0000,0.0001,0.0025,0.0016,0.0069
6667,0.0530,0.0533,0.1890,0.0724,0.0352,0.0373,0.0202,0.1885,0.0718,0.0361
6668,0.0170,0.0325,0.0648,0.0785,0.0243,0.0170,0.0325,0.0648,0.0785,0.0243
6669,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6670,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6671,0.0131,0.0174,0.0506,0.0350,0.0358,0.0131,0.0174,0.0506,0.0350,0.0358
6672,0.0162,0.0000,0.0000,0.0000,0.0085,0.0000,0.0000,0.0000,0.0000,0.0085
6673,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6674,0.1840,0.5201,0.1916,0.3214,0.0965,0.0002,0.5130,0.1886,0.3214,0.0964
6675,0.0000,0.0000,0.0000,0.0000,0.0168,0.0000,0.0000,0.0000,0.0000,0.0168
6676,0.5074,1.0993,0.1746,0.4106,1.5092,0.0026,0.2250,0.1746,0.4106,1.5092
6677,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6678,0.0029,0.0047,0.0011,0.0003,0.0021,0.0003,0.0045,0.0002,0.0003,0.0021
6679,0.0058,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6680,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6681,0.0000,0.0001,0.0001,0.0001,0.0055,0.0000,0.0001,0.0001,0.0001,0.0055
6682,0.3367,0.4350,0.4744,0.3462,0.6524,0.3367,0.4350,0.4744,0.3462,0.6524
6683,0.0019,0.0012,0.0003,0.0001,0.0003,0.0007,0.0012,0.0000,0.0001,0.0003
6684,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6685,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6686,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6687,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6688,0.4833,0.7833,1.6662,0.9282,0.2806,0.3808,0.1531,1.6653,0.9259,0.2830
6689,0.0000,0.0000,0.0014,0.0014,0.0013,0.0000,0.0000,0.0014,0.0014,0.0013
6690,0.0011,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6691,0.0237,0.0435,0.0666,0.0522,0.1201,0.0000,0.0102,0.0496,0.0522,0.1201
6692,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6693,0.0070,0.0124,0.0424,0.0254,0.0070,0.0057,0.0021,0.0424,0.0254,0.0070
6694,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6695,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6696,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6697,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6698,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6699,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6700,0.0000,0.0000,0.0000,0.0000,0.0012,0.0000,0.0000,0.0000,0.0000,0.0012
6701,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6702,0.0000,0.0000,0.0000,0.0000,0.0032,0.0000,0.0000,0.0000,0.0000,0.0032
6703,0.0012,0.0011,0.0029,0.0015,0.0005,0.0007,0.0005,0.0029,0.0015,0.0005
6704,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6705,0.0171,0.0303,0.0634,0.0380,0.0099,0.0138,0.0051,0.0634,0.0380,0.0100
6706,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6707,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6708,0.0071,0.0039,0.0001,0.0006,0.0004,0.0071,0.0039,0.0001,0.0006,0.0004
6709,0.0147,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6710,0.0002,0.0003,0.0001,0.0002,0.0011,0.0002,0.0006,0.0000,0.0002,0.0011
6711,0.0000,0.0000,0.0000,0.0000,0.0009,0.0000,0.0000,0.0000,0.0000,0.0009
6712,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6713,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000,0.0002
6714,0.2052,0.1492,0.1606,0.0765,0.3572,0.0138,0.0859,0.1199,0.0755,0.3557
6715,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6716,0.6171,0.7300,1.3451,2.0365,1.6703,0.6171,0.7300,1.3451,2.0365,1.6703
6717,0.0005,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000,0.0002
6718,0.0135,0.0000,0.0000,0.0000,0.0018,0.0000,0.0000,0.0000,0.0000,0.0018
6719,0.0268,0.3045,1.7891,2.0962,1.7929,0.0268,0.3045,1.7891,2.0962,1.7929
6720,0.0026,0.0097,0.0026,0.0103,0.0307,0.0000,0.0063,0.0026,0.0103,0.0307
6721,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6722,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6723,0.1975,0.4183,1.1242,0.2803,0.3100,0.1742,0.3446,1.0171,0.2078,0.1463
6724,0.0852,0.0465,0.0010,0.0064,0.0040,0.0852,0.0465,0.0010,0.0064,0.0040
6725,0.0001,0.0001,0.0009,0.0011,0.0004,0.0001,0.0001,0.0009,0.0011,0.0004
6726,0.2973,0.5840,0.0377,0.0740,0.0251,0.0000,0.0716,0.0223,0.0740,0.0251
6727,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0001
6728,0.0166,0.1316,0.0074,0.0153,0.0630,0.0168,0.0098,0.0066,0.0157,0.0630
6729,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6730,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6731,0.0000,0.0000,0.0000,0.0000,0.0004,0.0000,0.0000,0.0000,0.0000,0.0004
6732,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6733,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6734,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6735,0.0640,0.0349,0.0008,0.0047,0.0029,0.0640,0.0349,0.0008,0.0047,0.0029
6736,0.0003,0.0000,0.0118,0.0560,0.0133,0.0003,0.0000,0.0118,0.0560,0.0133
6737,0.0014,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000,0.0002
6738,0.0000,0.0001,0.0004,0.0002,0.0012,0.0000,0.0000,0.0003,0.0002,0.0012
6739,1.7883,1.1047,2.3118,4.2024,3.2628,1.7883,1.1047,2.3118,4.2024,3.2628
6740,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6741,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6742,0.0024,0.0527,0.0013,0.0035,0.0259,0.0000,0.0489,0.0013,0.0035,0.0259
6743,0.1263,0.1154,0.0275,0.0950,0.2899,0.0001,0.0134,0.0006,0.0950,0.2899
6744,0.5861,0.3620,0.7897,1.4355,1.0471,0.5861,0.3620,0.7897,1.4355,1.0471
6745,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6746,0.1903,0.2597,0.0678,0.1229,0.5109,0.0038,0.0430,0.0145,0.1202,0.5109
6747,0.0000,0.0000,0.0008,0.0036,0.0021,0.0000,0.0000,0.0008,0.0036,0.0021
6748,0.1260,2.7492,0.0777,0.2172,1.3482,0.0000,2.5463,0.0777,0.2172,1.3482
6749,0.0000,0.0131,0.0080,0.0027,0.0000,0.0000,0.0131,0.0080,0.0027,0.0000
6750,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0001
6751,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6752,0.0000,0.0000,0.0000,0.0000,0.0010,0.0000,0.0000,0.0000,0.0000,0.0010
6753,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000,0.0002
6754,0.0000,0.0000,0.0000,0.0000,0.0132,0.0000,0.0000,0.0000,0.0000,0.0132
6755,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6756,0.0003,0.0005,0.0001,0.0006,0.0084,0.0003,0.0005,0.0001,0.0006,0.0084
6757,0.0885,0.0000,0.0818,0.0000,0.1702,0.0885,0.0000,0.0818,0.0000,0.1702
6758,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6759,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6760,0.0871,0.0055,0.0158,0.0023,0.0070,0.0871,0.0055,0.0158,0.0023,0.0067
6761,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6762,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6763,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6764,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6765,0.0156,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6766,0.0019,0.0029,0.0130,0.0158,0.0067,0.0015,0.0029,0.0130,0.0158,0.0067
6767,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6768,0.0101,0.0041,0.0025,0.0000,0.0000,0.0101,0.0041,0.0025,0.0000,0.0000
6769,0.0969,0.1465,0.0255,0.0638,0.2491,0.0001,0.0238,0.0062,0.0638,0.2491
6770,0.0003,0.0005,0.0002,0.0007,0.0108,0.0003,0.0005,0.0002,0.0007,0.0108
6771,0.0009,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000,0.0002
6772,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6773,0.0000,0.0000,0.0000,0.0000,0.0003,0.0000,0.0000,0.0000,0.0000,0.0003
6774,0.0433,0.0638,0.0160,0.0411,0.2796,0.0433,0.1169,0.0000,0.0411,0.2796
6775,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6776,0.0021,0.0000,0.0000,0.0000,0.0011,0.0000,0.0000,0.0000,0.0000,0.0011
6777,0.0000,0.0000,0.0000,0.0000,0.0009,0.0000,0.0000,0.0000,0.0000,0.0009
6778,0.0892,0.0648,0.0534,0.0254,0.1066,0.0060,0.0373,0.0398,0.0251,0.1062
6779,0.0028,0.0000,0.0000,0.0000,0.0013,0.0000,0.0000,0.0000,0.0000,0.0013
6780,0.0136,0.0027,0.0008,0.0015,0.0128,0.0000,0.0000,0.0001,0.0015,0.0128
6781,0.1242,0.2187,0.5076,0.3447,0.3152,0.1242,0.2187,0.5076,0.3447,0.3152
6782,0.0000,0.0000,0.0067,0.0026,0.0016,0.0000,0.0000,0.0067,0.0025,0.0017
6783,0.1232,0.1650,0.1018,0.1409,0.2639,0.1232,0.1650,0.1018,0.1409,0.2639
6784,0.0001,0.0001,0.0016,0.0008,0.0034,0.0000,0.0001,0.0012,0.0008,0.0034
6785,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6786,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0001
6787,0.0127,0.0275,0.0033,0.0077,0.0200,0.0001,0.0056,0.0033,0.0077,0.0200
6788,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6789,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6790,0.5927,1.2558,3.3200,0.8279,0.9150,0.5227,1.0339,3.0033,0.6138,0.4317
6791,0.0124,0.0237,0.0393,0.0476,0.0162,0.0124,0.0237,0.0393,0.0476,0.0162
6792,0.0068,0.0000,0.0000,0.0000,0.0038,0.0000,0.0000,0.0000,0.0000,0.0038
6793,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6794,0.0372,0.0217,0.0589,0.0088,0.0134,0.0372,0.0217,0.0589,0.0088,0.0134
6795,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6796,3.4235,4.5628,2.2564,2.8733,4.3729,3.4235,4.5628,2.2564,2.8733,4.3729
6797,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6798,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6799,0.0043,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6800,0.3964,0.7132,0.6892,1.5606,3.6368,0.3964,0.7132,0.6892,1.5606,3.6368
6801,0.0009,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0001
6802,0.2082,0.2094,0.6798,0.2604,0.1415,0.1467,0.0792,0.6779,0.2581,0.1451
6803,0.0179,0.0000,0.0162,0.0000,0.0333,0.0179,0.0000,0.0162,0.0000,0.0333
6804,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6805,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6806,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6807,0.0001,0.0013,0.0000,0.0001,0.0008,0.0000,0.0012,0.0000,0.0001,0.0008
6808,0.0018,0.0031,0.0205,0.0123,0.0034,0.0014,0.0005,0.0205,0.0123,0.0035
6809,0.0000,0.0066,0.0000,0.0000,0.0000,0.0000,0.0066,0.0000,0.0000,0.0000
6810,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6811,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0001
6812,0.6352,1.1269,0.4940,0.5696,0.5705,0.6352,1.1269,0.4940,0.5696,0.5705
6813,2.2655,3.0104,1.6315,1.9388,3.1341,2.2655,3.0104,1.6315,1.9388,3.1341
6814,0.0866,0.2601,0.0666,0.0935,0.0706,0.0866,0.2601,0.0666,0.0935,0.0706
6815,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0001
6816,0.0045,0.0104,0.0045,0.0181,0.0506,0.0000,0.0047,0.0045,0.0181,0.0506
6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6818,0.0002,0.0002,0.0039,0.0016,0.0117,0.0002,0.0002,0.0032,0.0016,0.0117
6819,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6820,0.3669,0.3989,0.2116,0.1526,0.5330,0.0291,0.1237,0.1156,0.1072,0.5343
6821,0.0423,0.0640,0.0122,0.0304,0.1178,0.0000,0.0104,0.0029,0.0304,0.1178
6822,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6823,0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6824,0.0079,0.0468,0.8221,0.8168,0.7599,0.0079,0.0468,0.8221,0.8168,0.7599
6825,0.0345,0.0000,0.0048,0.0230,0.0055,0.0345,0.0000,0.0048,0.0230,0.0055
6826,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000
6827,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6828,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6829,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6830,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6831,0.0002,0.0003,0.0001,0.0002,0.0007,0.0000,0.0000,0.0001,0.0002,0.0007
6832,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6833,0.4778,0.8791,0.1895,0.3075,1.1222,0.0000,0.0272,0.0615,0.3075,1.1222
6834,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6835,0.0799,0.1179,0.0301,0.0771,0.5348,0.0799,0.2158,0.0000,0.0771,0.5348
6836,0.0000,0.0000,0.0000,0.0000,0.0052,0.0000,0.0000,0.0000,0.0000,0.0052
6837,0.0210,0.0400,0.0669,0.0810,0.0279,0.0210,0.0400,0.0669,0.0810,0.0279
